id,treat,pride_CL,energy,pride_sym,pride_dev,pride_pl,pride_esf,gender,age,geozone,zone1,zone2,zone3,zone4,edu,edu1,edu2,edu3,household,household1,household2,household3,household4,sample,webal
7017,1,5,7,5,1,4,0,Female,36,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
6044,0,7,6,7,7,7,0,Male,52,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.73212194613247
7685,1,5,5,7,2,5,0,Female,55,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
5808,0,5,6,7,5,6,0,Male,62,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,2.80953432784152
6922,1,7,2,7,5,7,1,Female,29,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7119,1,6,6,3,2,7,0,Male,61,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
6496,1,6,7,7,7,7,0,Male,18,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6702,1,3,1,6,5,3,0,Female,49,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
7490,1,6,5,6,6,6,0,Male,41,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5712,0,5,3,5,4,3,1,Male,25,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,2.9377604097557
6399,1,1,1,4,1,7,0,Male,68,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6911,1,1,1,4,4,5,0,Male,29,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6767,1,4,5,4,5,6,0,Female,39,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7180,1,1,1,6,1,5,1,Female,50,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
7452,1,5,,7,5,7,1,Female,80,South,0,0,0,1,1,1,0,0,One,1,0,0,0,0,1
5776,0,5,6,7,5,7,0,Male,54,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.33931951273021
5829,0,4,7,7,6,7,0,Male,63,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,3.208073165280105
6074,0,7,6,7,7,7,0,Female,40,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,2.544528299397842
7697,1,7,7,7,5,6,0,Male,47,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6691,1,7,6,7,7,7,1,Male,56,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7074,1,3,4,7,5,6,1,Male,43,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6844,1,6,7,5,7,7,1,Male,52,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
7730,1,7,5,3,3,5,0,Male,54,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6456,1,3,7,4,5,4,0,Male,65,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
7772,1,5,5,7,4,5,0,Female,46,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7668,1,5,7,3,4,5,0,Male,35,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
6240,0,5,4,6,6,7,1,Female,42,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.296671794981386
7146,1,3,5,7,2,1,1,Female,43,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
6751,1,6,6,7,6,6,0,Male,51,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
7265,1,7,7,7,3,5,0,Male,58,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6543,1,2,7,7,2,3,0,Male,61,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7650,1,4,6,6,6,6,1,Female,67,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7097,1,5,6,5,4,5,0,Female,28,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
6546,1,2,3,7,3,6,0,Male,71,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7057,1,6,7,7,5,7,0,Female,49,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6426,1,7,5,7,5,7,1,Male,72,South,0,0,0,1,1,1,0,0,One,1,0,0,0,1,1
6362,1,5,5,7,5,6,0,Male,65,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
7266,1,7,7,7,6,7,0,Male,67,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7808,1,3,5,7,6,7,1,Male,63,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6729,1,1,1,7,3,5,0,Female,33,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7468,1,5,5,1,5,5,0,Female,42,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7613,1,4,5,6,4,6,0,Male,47,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7428,1,3,7,5,2,7,0,Female,47,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
7189,1,5,5,5,5,6,1,Female,41,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
6063,0,6,5,6,5,6,1,Female,54,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,2.34865067839502
6805,1,6,7,3,6,7,0,Male,40,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
5746,0,7,4,7,5,7,0,Male,55,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.353207656172875
7106,1,5,5,7,5,6,0,Male,85,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6832,1,7,7,7,6,7,0,Male,62,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7527,1,6,7,5,5,5,1,Female,22,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7586,1,3,4,4,3,5,0,Female,69,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,1
7000,1,3,3,1,2,4,0,Female,19,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7030,1,5,5,6,3,6,0,Male,73,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6672,1,5,6,7,5,,,Female,70,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,0,1
6508,1,1,7,2,1,1,0,Male,26,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
6777,1,1,5,4,3,5,0,Male,60,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
7812,1,7,7,7,7,6,0,Female,51,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7573,1,5,7,7,5,7,0,Male,49,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7579,1,2,4,3,1,7,0,Female,57,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,1
6413,1,4,7,7,5,7,1,Female,61,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6772,1,1,7,4,2,1,0,Female,38,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7046,1,4,3,1,3,4,0,Female,62,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7439,1,2,5,5,3,6,0,Male,46,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7510,1,6,5,7,4,5,0,Male,50,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7210,1,5,7,4,5,7,0,Female,26,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7267,1,5,7,6,5,6,0,Male,64,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
6374,1,6,2,2,5,6,0,Female,32,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
6293,1,3,5,4,3,3,0,Male,28,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
5715,0,5,5,7,4,6,0,Female,40,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,2.539160459857921
5966,0,7,6,7,5,6,0,Male,26,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,3.340350336213476
6703,1,5,5,2,5,7,0,Male,37,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6424,1,7,7,5,5,7,0,Male,75,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
6346,1,7,5,7,7,6,0,Female,73,South,0,0,0,1,2,0,1,0,Three,0,0,1,0,1,1
6671,1,4,6,7,5,6,1,Male,74,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
5942,0,5,5,4,5,5,0,Male,38,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,2.758171975333166
6855,1,7,7,7,6,7,0,Male,45,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7281,1,6,7,7,5,7,0,Male,44,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
7740,1,7,5,7,7,7,0,Female,87,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,1
5915,0,5,6,6,3,6,0,Male,47,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,2.638598755643431
7067,1,5,6,4,3,5,0,Male,54,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
7130,1,5,4,7,5,5,0,Male,54,South,0,0,0,1,2,0,1,0,One,1,0,0,0,1,1
7582,1,1,7,2,4,4,0,Female,50,South,0,0,0,1,3,0,0,1,Four or more,0,0,0,1,1,1
6279,1,4,7,7,4,5,0,Male,33,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
6552,1,1,5,7,2,7,1,Female,38,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6580,1,4,4,3,4,3,1,Male,22,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6682,1,7,6,7,5,7,0,Male,52,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
5899,0,5,6,7,5,6,0,Male,56,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.069605608126389
7777,1,2,5,5,3,5,1,Female,64,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7555,1,5,5,5,1,5,0,Male,28,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7288,1,5,1,4,3,5,0,Female,65,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,1
5692,0,6,5,5,7,7,1,Male,30,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.651529221307526
7667,1,7,7,7,3,7,0,Male,70,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7100,1,6,6,7,4,4,1,Male,48,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
7714,1,2,4,5,1,3,0,Female,53,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
6759,1,3,4,6,6,5,0,Male,28,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
7499,1,5,5,7,3,7,,Female,73,Center,0,1,0,0,2,0,1,0,Two,0,1,0,0,0,1
5887,0,7,7,7,5,6,0,Male,51,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.54703532005667
7172,1,5,5,7,5,5,0,Female,46,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
7548,1,5,5,6,4,6,1,Female,55,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6527,1,5,3,6,5,5,0,Female,67,Center,0,1,0,0,3,0,0,1,One,1,0,0,0,1,1
7493,1,2,4,1,4,5,1,Male,50,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6907,1,5,6,6,5,5,0,Female,50,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6961,1,5,4,7,4,5,0,Female,60,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7328,1,1,7,3,1,1,1,Female,30,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6129,0,6,5,3,4,5,0,Female,34,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.248572867527987
6594,1,7,2,7,6,7,1,Female,52,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6864,1,5,5,7,4,6,0,Male,56,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6917,1,6,7,7,4,6,1,Female,71,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
6724,1,7,7,7,3,6,0,Male,52,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6797,1,4,6,7,5,6,0,Female,40,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6468,1,7,5,7,7,7,0,Female,72,Center,0,1,0,0,2,0,1,0,Two,0,1,0,0,1,1
6375,1,4,4,7,5,7,1,Male,67,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6906,1,1,1,2,4,5,0,Female,60,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7766,1,5,6,7,2,6,0,Male,47,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
6841,1,5,4,6,5,6,0,Male,60,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
7567,1,3,4,1,5,5,0,Female,52,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
7131,1,3,3,1,2,4,0,Female,36,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7135,1,7,7,7,5,7,0,Male,32,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
7587,1,7,2,7,7,4,0,Female,45,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,1
5835,0,2,4,1,2,4,0,Female,30,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.484890752266832
6792,1,5,6,1,4,5,1,Female,31,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7196,1,6,4,2,4,6,0,Male,39,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7705,1,2,4,1,2,3,0,Female,22,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6932,1,5,7,7,7,5,0,Male,34,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,1
6554,1,7,6,7,6,7,0,Male,63,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
7483,1,7,7,6,4,4,0,Male,47,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
7414,1,5,5,7,5,7,0,Female,66,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7159,1,5,6,7,6,5,1,Male,24,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
5998,0,7,6,7,5,6,0,Male,57,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,2.846939398476647
6348,1,4,5,5,5,5,,Male,66,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,0,1
6417,1,1,7,6,7,5,0,Female,44,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7221,1,5,4,2,3,5,0,Male,71,Center,0,1,0,0,3,0,0,1,One,1,0,0,0,1,1
5711,0,6,5,7,3,6,0,Male,58,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,2.464777041788854
6548,1,3,7,3,5,5,0,Female,25,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
6454,1,7,7,2,1,7,1,Male,70,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,1
6335,1,2,7,7,4,5,1,Male,65,Center,0,1,0,0,2,0,1,0,Two,0,1,0,0,1,1
6421,1,4,6,7,4,6,0,Male,35,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7531,1,6,7,4,5,4,0,Female,25,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,1
7590,1,2,6,7,3,7,1,Female,57,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7481,1,7,7,6,5,7,0,Female,66,Metropolitan Region,0,0,1,0,1,1,0,0,One,1,0,0,0,1,1
5810,0,3,3,6,3,5,0,Female,69,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.500802629026476
6809,1,4,4,6,2,4,1,Female,41,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
6517,1,7,6,7,6,7,0,Male,37,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
6352,1,6,7,6,5,7,1,Female,46,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
7248,1,7,7,7,3,5,1,Male,38,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7630,1,6,5,4,1,4,0,Male,57,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
6912,1,5,6,6,3,5,0,Male,56,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,1
6492,1,4,4,7,4,6,0,Male,58,Metropolitan Region,0,0,1,0,2,0,1,0,Two,0,1,0,0,1,1
5987,0,3,1,3,4,3,0,Male,25,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.708713574267346
7319,1,2,5,4,2,3,0,Male,22,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
5786,0,5,4,7,7,7,0,Female,48,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.974084288618716
6488,1,5,7,7,7,7,0,Male,50,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
5934,0,5,5,3,3,6,0,Female,49,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,3.196947643472012
6475,1,3,4,6,4,7,0,Female,68,South,0,0,0,1,1,1,0,0,Two,0,1,0,0,1,1
7216,1,7,4,6,3,5,0,Female,52,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
7095,1,5,6,7,4,3,0,Male,29,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6845,1,3,2,7,5,5,1,Male,63,South,0,0,0,1,3,0,0,1,One,1,0,0,0,1,1
6850,1,4,6,7,6,7,0,Male,70,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
7666,1,4,6,1,2,5,0,Female,30,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
6999,1,5,6,6,5,6,0,Female,66,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
6048,0,5,7,7,7,7,0,Male,60,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.795333710740715
7710,1,4,6,1,2,4,0,Male,30,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,1
7526,1,7,7,7,5,7,0,Female,64,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,1
6701,1,7,5,7,6,7,1,Female,50,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
7121,1,5,3,4,4,7,0,Female,49,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7089,1,5,6,7,4,5,0,Male,56,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
7321,1,2,7,2,5,5,0,Female,34,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
6647,1,7,7,7,5,6,1,Male,42,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6715,1,3,3,7,4,5,0,Male,50,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
6734,1,5,4,4,6,6,0,Male,35,North,1,0,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6929,1,6,,7,5,6,,Female,75,North,1,0,0,0,3,0,0,1,Two,0,1,0,0,0,1
5704,0,6,5,7,5,6,0,Female,47,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.610120092102067
5981,0,5,7,4,5,5,0,Female,36,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.405760866070568
6799,1,7,6,7,7,7,0,Female,66,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6262,1,6,7,,2,5,0,Male,40,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,0,1
7431,1,7,5,7,7,7,1,Male,77,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
7445,1,4,7,6,1,4,0,Male,56,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,1
6154,0,1,5,7,5,6,0,Female,43,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.825108972739606
5762,0,5,6,7,5,5,0,Female,31,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.473264356918941
5798,0,7,5,5,6,6,0,Female,45,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,2.316092413920147
6998,1,6,5,6,6,6,1,Female,52,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
5681,0,4,7,7,5,5,1,Female,25,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,2.899922366260938
7383,1,5,6,5,4,5,0,Female,58,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
6643,1,6,6,7,7,7,0,Female,75,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
6011,0,5,4,6,4,5,1,Female,27,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,3.281899326137959
6361,1,4,7,6,4,5,1,Male,19,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
5983,0,6,6,7,5,5,0,Male,52,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.73212194613247
7443,1,7,3,7,7,7,0,Female,55,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
7698,1,7,3,7,2,5,1,Male,40,Metropolitan Region,0,0,1,0,1,1,0,0,Two,0,1,0,0,1,1
6013,0,5,5,7,5,5,0,Male,37,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,2.765291786964228
6457,1,5,7,7,7,6,0,Female,46,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6305,1,5,6,7,3,7,0,Female,56,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,1
6700,1,7,7,7,6,7,0,Female,65,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
6830,1,5,7,7,2,7,0,Female,44,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
7752,1,4,6,7,4,4,0,Male,61,Center,0,1,0,0,1,1,0,0,Two,0,1,0,0,1,1
6945,1,2,7,6,5,6,0,Female,46,Center,0,1,0,0,2,0,1,0,Four or more,0,0,0,1,1,1
7332,1,5,6,5,5,6,0,Male,32,Center,0,1,0,0,2,0,1,0,Three,0,0,1,0,1,1
5963,0,7,6,7,5,7,0,Male,66,Center,0,1,0,0,1,1,0,0,Four or more,0,0,0,1,1,2.717772473783054
7575,1,5,5,7,5,7,0,Female,60,Metropolitan Region,0,0,1,0,1,1,0,0,Three,0,0,1,0,1,1
7459,1,4,6,6,2,4,0,Male,28,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
5949,0,4,5,3,5,6,0,Female,32,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.446145925865393
6051,0,6,7,7,6,6,0,Male,61,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.998463553975646
5840,0,6,6,5,5,6,1,Female,43,South,0,0,0,1,1,1,0,0,Four or more,0,0,0,1,1,3.281247209580305
7669,1,4,5,7,4,5,0,Female,48,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
5744,0,7,7,7,7,7,0,Male,46,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.810092695967256
7474,1,2,7,2,3,5,0,Male,35,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,1
6204,0,3,7,6,3,3,0,Male,43,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,2.494701131479522
7803,1,6,6,6,5,5,0,Female,33,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7122,1,4,6,4,4,5,0,Female,26,Metropolitan Region,0,0,1,0,3,0,0,1,Three,0,0,1,0,1,1
7156,1,5,7,7,5,7,0,Female,60,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
5896,0,5,4,6,5,5,0,Male,42,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.501140832227258
5930,0,6,4,2,5,4,1,Male,29,Metropolitan Region,0,0,1,0,3,0,0,1,Four or more,0,0,0,1,1,2.658373750495263
6131,0,5,5,1,1,7,0,Male,49,South,0,0,0,1,3,0,0,1,Two,0,1,0,0,1,2.619491357618065
7381,1,4,7,1,3,7,0,Male,53,South,0,0,0,1,2,0,1,0,Two,0,1,0,0,1,1
6576,1,7,7,7,2,6,0,Female,57,South,0,0,0,1,3,0,0,1,Three,0,0,1,0,1,1
7695,1,5,4,6,6,6,0,Female,50,South,0,0,0,1,1,1,0,0,Three,0,0,1,0,1,1
6722,1,4,6,7,5,4,1,Female,19,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,1
7101,1,4,6,5,5,5,0,Female,32,Metropolitan Region,0,0,1,0,2,0,1,0,Three,0,0,1,0,1,1
5804,0,5,6,7,5,5,0,Female,48,Metropolitan Region,0,0,1,0,2,0,1,0,Four or more,0,0,0,1,1,2.59790776925907
6235,0,5,4,6,5,5,0,Female,42,Center,0,1,0,0,3,0,0,1,Four or more,0,0,0,1,1,2.165772712485806
7585,1,5,5,7,5,7,0,Female,50,Center,0,1,0,0,1,1,0,0,Three,0,0,1,0,1,1
7540,1,7,6,2,1,7,0,Male,63,Center,0,1,0,0,3,0,0,1,Two,0,1,0,0,1,1
7739,1,5,6,7,5,6,0,Female,35,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
7007,1,7,7,7,2,7,0,Female,49,South,0,0,0,1,2,0,1,0,Four or more,0,0,0,1,1,1
6382,1,1,2,7,5,7,0,Female,55,Center,0,1,0,0,1,1,0,0,One,1,0,0,0,1,1
6846,1,7,5,6,5,5,0,Female,38,Center,0,1,0,0,3,0,0,1,Three,0,0,1,0,1,1
7211,1,3,4,1,1,1,,Female,38,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,0,1
5736,0,5,4,7,4,6,0,Female,62,Metropolitan Region,0,0,1,0,1,1,0,0,Four or more,0,0,0,1,1,2.78508605032821
6813,1,5,5,4,6,6,1,Male,32,Metropolitan Region,0,0,1,0,3,0,0,1,Two,0,1,0,0,1,1
6355,1,4,7,5,4,4,0,Female,28,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
7347,1,7,4,7,5,6,0,Female,60,Metropolitan Region,0,0,1,0,3,0,0,1,One,1,0,0,0,1,1
